ID	NER	label
gossipcop-888438	3	real
gossipcop-888440	0	real
gossipcop-888452	1	real
gossipcop-888453	1	real
gossipcop-888458	4	real
gossipcop-888478	2	real
gossipcop-888480	2	real
gossipcop-888491	5	real
gossipcop-888499	2	real
gossipcop-888506	0	real
gossipcop-888510	1	real
gossipcop-888524	3	real
gossipcop-888536	2	real
gossipcop-888541	0	real
gossipcop-888546	2	real
gossipcop-888556	2	real
gossipcop-888560	2	real
gossipcop-888572	2	real
gossipcop-888580	3	real
gossipcop-888584	4	real
gossipcop-888592	1	real
gossipcop-888597	1	real
gossipcop-888598	2	real
gossipcop-888605	1	real
gossipcop-888612	2	real
gossipcop-888614	3	real
gossipcop-888626	1	real
gossipcop-888630	3	real
gossipcop-888642	1	real
gossipcop-888654	1	real
gossipcop-888659	3	real
gossipcop-888669	4	real
gossipcop-888683	2	real
gossipcop-888688	1	real
gossipcop-888689	3	real
gossipcop-888709	1	real
gossipcop-888715	3	real
gossipcop-888733	2	real
gossipcop-888745	1	real
gossipcop-888746	2	real
gossipcop-888747	3	real
gossipcop-888753	3	real
gossipcop-888758	0	real
gossipcop-888760	4	real
gossipcop-888779	3	real
gossipcop-888780	1	real
gossipcop-888793	2	real
gossipcop-888797	5	real
gossipcop-888805	3	real
gossipcop-888810	2	real
gossipcop-888811	3	real
gossipcop-888812	2	real
gossipcop-888818	3	real
gossipcop-888829	1	real
gossipcop-888830	3	real
gossipcop-888839	4	real
gossipcop-888857	3	real
gossipcop-888877	2	real
gossipcop-888882	3	real
gossipcop-888889	1	real
gossipcop-888902	1	real
gossipcop-888903	3	real
gossipcop-888904	1	real
gossipcop-888922	3	real
gossipcop-888923	4	real
gossipcop-888927	1	real
gossipcop-888939	3	real
gossipcop-888944	2	real
gossipcop-888951	5	real
gossipcop-888965	3	real
gossipcop-888973	2	real
gossipcop-888987	2	real
gossipcop-888998	3	real
gossipcop-889007	4	real
gossipcop-889014	1	real
gossipcop-889033	2	real
gossipcop-889036	2	real
gossipcop-889038	4	real
gossipcop-889052	2	real
gossipcop-889059	1	real
gossipcop-889061	2	real
gossipcop-889080	1	real
gossipcop-889081	1	real
gossipcop-889085	2	real
gossipcop-889095	2	real
gossipcop-889100	2	real
gossipcop-889109	1	real
gossipcop-889111	2	real
gossipcop-889115	1	real
gossipcop-889119	4	real
gossipcop-889137	1	real
gossipcop-889142	1	real
gossipcop-889143	1	real
gossipcop-889145	2	real
gossipcop-889149	2	real
gossipcop-889165	2	real
gossipcop-889167	3	real
gossipcop-889168	3	real
gossipcop-889175	0	real
gossipcop-889189	1	real
gossipcop-889190	3	real
gossipcop-889195	3	real
gossipcop-889211	4	real
gossipcop-889212	2	real
gossipcop-889216	1	real
gossipcop-889236	2	real
gossipcop-889247	2	real
gossipcop-889256	3	real
gossipcop-889264	3	real
gossipcop-889269	3	real
gossipcop-889279	1	real
gossipcop-889287	2	real
gossipcop-889288	1	real
gossipcop-889295	5	real
gossipcop-889303	1	real
gossipcop-889312	2	real
gossipcop-889313	2	real
gossipcop-889325	0	real
gossipcop-889331	2	real
gossipcop-889345	4	real
gossipcop-889357	2	real
gossipcop-889358	3	real
gossipcop-889359	3	real
gossipcop-889364	1	real
gossipcop-889381	1	real
gossipcop-889382	5	real
gossipcop-889389	1	real
gossipcop-889391	3	real
gossipcop-889393	2	real
gossipcop-889403	3	real
gossipcop-889404	1	real
gossipcop-889412	1	real
gossipcop-889419	3	real
gossipcop-889421	5	real
gossipcop-889422	2	real
gossipcop-889441	3	real
gossipcop-889442	3	real
gossipcop-889443	4	real
gossipcop-889445	1	real
gossipcop-889462	2	real
gossipcop-889471	2	real
gossipcop-889493	3	real
gossipcop-889508	2	real
gossipcop-889520	3	real
gossipcop-889540	2	real
gossipcop-889544	2	real
gossipcop-889550	2	real
gossipcop-889558	3	real
gossipcop-889569	3	real
gossipcop-889571	2	real
gossipcop-889576	2	real
gossipcop-889584	7	real
gossipcop-889590	3	real
gossipcop-889594	3	real
gossipcop-889595	4	real
gossipcop-889597	2	real
gossipcop-889619	2	real
gossipcop-889624	3	real
gossipcop-889625	4	real
gossipcop-889630	3	real
gossipcop-889639	2	real
gossipcop-889650	3	real
gossipcop-889655	3	real
gossipcop-889661	3	real
gossipcop-889662	1	real
gossipcop-889672	2	real
gossipcop-889682	4	real
gossipcop-889683	1	real
gossipcop-889693	1	real
gossipcop-889698	0	real
gossipcop-889702	2	real
gossipcop-889719	3	real
gossipcop-889735	2	real
gossipcop-889739	2	real
gossipcop-889744	2	real
gossipcop-889745	1	real
gossipcop-889770	2	real
gossipcop-889782	2	real
gossipcop-889786	4	real
gossipcop-889790	1	real
gossipcop-889802	4	real
gossipcop-889811	2	real
gossipcop-889825	1	real
gossipcop-889851	1	real
gossipcop-889905	2	real
gossipcop-889913	2	real
gossipcop-889952	1	real
gossipcop-889953	2	real
gossipcop-889964	0	real
gossipcop-889978	2	real
gossipcop-889997	1	real
gossipcop-890001	4	real
gossipcop-890009	0	real
gossipcop-890010	1	real
gossipcop-890014	2	real
gossipcop-890025	1	real
gossipcop-890026	3	real
gossipcop-890048	3	real
gossipcop-890057	1	real
gossipcop-890061	1	real
gossipcop-890068	2	real
gossipcop-890078	2	real
gossipcop-890088	1	real
gossipcop-890093	0	real
gossipcop-890111	3	real
gossipcop-890117	3	real
gossipcop-890123	5	real
gossipcop-890128	2	real
gossipcop-890135	3	real
gossipcop-890136	2	real
gossipcop-890144	3	real
gossipcop-890145	1	real
gossipcop-890158	4	real
gossipcop-890163	1	real
gossipcop-890167	0	real
gossipcop-890175	2	real
gossipcop-890190	1	real
gossipcop-890191	1	real
gossipcop-890193	2	real
gossipcop-890204	3	real
gossipcop-890213	2	real
gossipcop-890219	3	real
gossipcop-890231	2	real
gossipcop-890234	2	real
gossipcop-890238	1	real
gossipcop-890249	1	real
gossipcop-890253	3	real
gossipcop-890268	4	real
gossipcop-890279	1	real
gossipcop-890282	1	real
gossipcop-890284	0	real
gossipcop-890300	4	real
gossipcop-890301	3	real
gossipcop-890302	1	real
gossipcop-890314	3	real
gossipcop-890315	3	real
gossipcop-890319	1	real
gossipcop-890336	2	real
gossipcop-890338	1	real
gossipcop-890349	1	real
gossipcop-890361	2	real
gossipcop-890362	1	real
gossipcop-890367	4	real
gossipcop-890374	0	real
gossipcop-890381	3	real
gossipcop-890382	2	real
gossipcop-890399	1	real
gossipcop-890404	1	real
gossipcop-890410	5	real
gossipcop-890418	3	real
gossipcop-890422	1	real
gossipcop-890423	0	real
gossipcop-890440	5	real
gossipcop-890444	1	real
gossipcop-890445	0	real
gossipcop-890456	1	real
gossipcop-890460	3	real
gossipcop-890464	2	real
gossipcop-890478	1	real
gossipcop-890491	0	real
gossipcop-890497	1	real
gossipcop-890503	2	real
gossipcop-890504	3	real
gossipcop-890515	4	real
gossipcop-890534	2	real
gossipcop-890538	1	real
gossipcop-890551	3	real
gossipcop-890555	2	real
gossipcop-890557	2	real
gossipcop-890569	4	real
gossipcop-890575	2	real
gossipcop-890576	3	real
gossipcop-890577	2	real
gossipcop-890584	1	real
gossipcop-890590	7	real
gossipcop-890591	3	real
gossipcop-890607	4	real
gossipcop-890612	1	real
gossipcop-890617	1	real
gossipcop-890623	1	real
gossipcop-890624	1	real
gossipcop-890625	3	real
gossipcop-890638	2	real
gossipcop-890643	3	real
gossipcop-890646	2	real
gossipcop-890678	1	real
gossipcop-890685	2	real
gossipcop-890689	7	real
gossipcop-890692	4	real
gossipcop-890703	1	real
gossipcop-890707	3	real
gossipcop-890717	2	real
gossipcop-890718	1	real
gossipcop-890719	3	real
gossipcop-890737	3	real
gossipcop-890744	3	real
gossipcop-890756	0	real
gossipcop-890780	3	real
gossipcop-890784	3	real
gossipcop-890786	3	real
gossipcop-890797	2	real
gossipcop-890802	3	real
gossipcop-890819	2	real
gossipcop-890829	3	real
gossipcop-890832	3	real
gossipcop-890837	5	real
gossipcop-890851	3	real
gossipcop-890862	1	real
gossipcop-890864	3	real
gossipcop-890871	2	real
gossipcop-890882	3	real
gossipcop-890886	3	real
gossipcop-890919	1	real
gossipcop-890923	2	real
gossipcop-890925	2	real
gossipcop-890946	2	real
gossipcop-890949	4	real
gossipcop-890953	1	real
gossipcop-890962	2	real
gossipcop-890963	4	real
gossipcop-890964	2	real
gossipcop-890983	1	real
gossipcop-890984	3	real
gossipcop-890986	2	real
gossipcop-890989	4	real
gossipcop-890994	4	real
gossipcop-891005	3	real
gossipcop-891033	2	real
gossipcop-891037	2	real
gossipcop-891038	4	real
gossipcop-891051	2	real
gossipcop-891055	2	real
gossipcop-891061	2	real
gossipcop-891078	2	real
gossipcop-891082	0	real
gossipcop-891091	3	real
gossipcop-891101	1	real
gossipcop-891102	3	real
gossipcop-891106	2	real
gossipcop-891119	1	real
gossipcop-891120	1	real
gossipcop-891122	2	real
gossipcop-891125	4	real
gossipcop-891141	2	real
gossipcop-891145	3	real
gossipcop-891167	2	real
gossipcop-891173	5	real
gossipcop-891178	0	real
gossipcop-891183	4	real
gossipcop-891190	3	real
gossipcop-891191	2	real
gossipcop-891205	3	real
gossipcop-891209	1	real
gossipcop-891213	1	real
gossipcop-891228	2	real
gossipcop-891229	1	real
gossipcop-891230	2	real
gossipcop-891235	3	real
gossipcop-891240	2	real
gossipcop-891244	3	real
gossipcop-891250	2	real
gossipcop-891258	0	real
gossipcop-891259	2	real
gossipcop-891279	1	real
gossipcop-891289	2	real
gossipcop-891291	2	real
gossipcop-891296	1	real
gossipcop-891300	5	real
gossipcop-891302	2	real
gossipcop-891312	3	real
gossipcop-891317	2	real
gossipcop-891327	1	real
gossipcop-891345	4	real
gossipcop-891349	1	real
gossipcop-891353	1	real
gossipcop-891362	2	real
gossipcop-891370	1	real
gossipcop-891375	4	real
gossipcop-891379	2	real
gossipcop-891380	2	real
gossipcop-891385	2	real
gossipcop-891403	1	real
gossipcop-891410	4	real
gossipcop-891417	3	real
gossipcop-891429	2	real
gossipcop-891434	3	real
gossipcop-891436	2	real
gossipcop-891451	2	real
gossipcop-891452	2	real
gossipcop-891462	3	real
gossipcop-891464	4	real
gossipcop-891465	5	real
gossipcop-891467	4	real
gossipcop-891478	2	real
gossipcop-891482	6	real
gossipcop-891489	3	real
gossipcop-891494	2	real
gossipcop-891495	3	real
gossipcop-891504	2	real
gossipcop-891505	2	real
gossipcop-891506	3	real
gossipcop-891532	3	real
gossipcop-891548	1	real
gossipcop-891556	1	real
gossipcop-891564	2	real
gossipcop-891574	2	real
gossipcop-891581	2	real
gossipcop-891583	0	real
gossipcop-891587	1	real
gossipcop-891591	1	real
gossipcop-891614	3	real
gossipcop-891618	5	real
gossipcop-891631	3	real
gossipcop-891641	4	real
gossipcop-891642	2	real
gossipcop-891646	2	real
gossipcop-891657	2	real
gossipcop-891666	3	real
gossipcop-891670	3	real
gossipcop-891690	2	real
gossipcop-891691	2	real
gossipcop-891696	2	real
gossipcop-891708	2	real
gossipcop-891716	2	real
gossipcop-891723	2	real
gossipcop-891725	4	real
gossipcop-891736	1	real
gossipcop-891740	3	real
gossipcop-891748	3	real
gossipcop-891749	1	real
gossipcop-891759	2	real
gossipcop-891775	3	real
gossipcop-891779	3	real
gossipcop-891794	3	real
gossipcop-891802	3	real
gossipcop-891803	3	real
gossipcop-891815	0	real
gossipcop-891822	1	real
gossipcop-891823	0	real
gossipcop-891837	2	real
gossipcop-891848	1	real
gossipcop-891850	1	real
gossipcop-891861	2	real
gossipcop-891878	1	real
gossipcop-891880	2	real
gossipcop-891887	2	real
gossipcop-891888	2	real
gossipcop-891890	3	real
gossipcop-891895	4	real
gossipcop-891900	4	real
gossipcop-891902	3	real
gossipcop-891912	2	real
gossipcop-891929	0	real
gossipcop-891936	2	real
gossipcop-891944	2	real
gossipcop-891954	1	real
gossipcop-891955	3	real
gossipcop-891960	2	real
gossipcop-891965	2	real
gossipcop-891975	3	real
gossipcop-891977	5	real
gossipcop-891981	3	real
gossipcop-891985	5	real
gossipcop-892009	4	real
gossipcop-892010	4	real
gossipcop-892011	2	real
gossipcop-892013	3	real
gossipcop-892017	3	real
gossipcop-892024	0	real
gossipcop-892033	1	real
gossipcop-892040	1	real
gossipcop-892041	1	real
gossipcop-892056	0	real
gossipcop-892057	1	real
gossipcop-892065	3	real
gossipcop-892084	2	real
gossipcop-892087	1	real
gossipcop-892091	1	real
gossipcop-892104	1	real
gossipcop-892115	2	real
gossipcop-892126	3	real
gossipcop-892129	3	real
gossipcop-892130	2	real
gossipcop-892144	3	real
gossipcop-892154	2	real
gossipcop-892155	1	real
gossipcop-892159	3	real
gossipcop-892166	3	real
gossipcop-892169	1	real
gossipcop-892179	0	real
gossipcop-892198	3	real
gossipcop-892203	2	real
gossipcop-892210	3	real
gossipcop-892224	5	real
gossipcop-892228	1	real
gossipcop-892232	3	real
gossipcop-892251	1	real
gossipcop-892252	2	real
gossipcop-892274	2	real
gossipcop-892276	2	real
gossipcop-892277	2	real
gossipcop-892278	2	real
gossipcop-892283	5	real
gossipcop-892287	2	real
gossipcop-892297	2	real
gossipcop-892306	1	real
gossipcop-892310	1	real
gossipcop-892317	1	real
gossipcop-892330	2	real
gossipcop-892331	1	real
gossipcop-892335	2	real
gossipcop-892340	2	real
gossipcop-892344	1	real
gossipcop-892353	2	real
gossipcop-892365	2	real
gossipcop-892372	2	real
gossipcop-892379	3	real
gossipcop-892389	1	real
gossipcop-892393	3	real
gossipcop-892468	4	real
gossipcop-892484	2	real
gossipcop-892493	1	real
gossipcop-892497	6	real
gossipcop-892507	2	real
gossipcop-892521	2	real
gossipcop-892525	1	real
gossipcop-892539	1	real
gossipcop-892540	2	real
gossipcop-892541	3	real
gossipcop-892555	4	real
gossipcop-892556	4	real
gossipcop-892557	4	real
gossipcop-892568	1	real
gossipcop-892569	3	real
gossipcop-892579	2	real
gossipcop-892581	2	real
gossipcop-892591	3	real
gossipcop-892602	3	real
gossipcop-892613	3	real
gossipcop-892618	2	real
gossipcop-892625	2	real
gossipcop-892627	4	real
gossipcop-892634	3	real
gossipcop-892635	4	real
gossipcop-892646	3	real
gossipcop-892651	4	real
gossipcop-892659	2	real
gossipcop-892706	2	real
gossipcop-892711	3	real
gossipcop-892714	1	real
gossipcop-892729	2	real
gossipcop-892734	2	real
gossipcop-892738	2	real
gossipcop-892756	3	real
gossipcop-892758	1	real
gossipcop-892761	2	real
gossipcop-892778	3	real
gossipcop-892779	3	real
gossipcop-892784	1	real
gossipcop-892792	1	real
gossipcop-892800	1	real
gossipcop-892807	2	real
gossipcop-892809	3	real
gossipcop-892819	1	real
gossipcop-892825	1	real
gossipcop-892834	3	real
gossipcop-892835	3	real
gossipcop-892836	5	real
gossipcop-892846	1	real
gossipcop-892849	2	real
gossipcop-892859	1	real
gossipcop-892873	1	real
gossipcop-892875	1	real
gossipcop-892882	2	real
gossipcop-892892	4	real
gossipcop-892896	3	real
gossipcop-892897	1	real
gossipcop-892911	4	real
gossipcop-892918	2	real
gossipcop-892932	1	real
gossipcop-892950	4	real
gossipcop-892955	2	real
gossipcop-892962	1	real
gossipcop-892974	2	real
gossipcop-892978	3	real
gossipcop-892992	2	real
gossipcop-893010	2	real
gossipcop-893016	1	real
gossipcop-893028	2	real
gossipcop-893035	3	real
gossipcop-893036	2	real
gossipcop-893043	0	real
gossipcop-893048	2	real
gossipcop-893050	5	real
gossipcop-893051	1	real
gossipcop-893057	1	real
gossipcop-893063	1	real
gossipcop-893072	1	real
gossipcop-893081	4	real
gossipcop-893097	2	real
gossipcop-893102	2	real
gossipcop-893104	5	real
gossipcop-893105	2	real
gossipcop-893122	1	real
gossipcop-893133	2	real
gossipcop-893134	2	real
gossipcop-893146	0	real
gossipcop-893154	4	real
gossipcop-893155	2	real
gossipcop-893163	3	real
gossipcop-893171	3	real
gossipcop-893172	1	real
gossipcop-893176	2	real
gossipcop-893182	2	real
gossipcop-893183	2	real
gossipcop-893199	3	real
gossipcop-893204	1	real
gossipcop-893218	1	real
gossipcop-893219	4	real
gossipcop-893230	2	real
gossipcop-893231	1	real
gossipcop-893239	2	real
gossipcop-893247	3	real
gossipcop-893256	5	real
gossipcop-893257	2	real
gossipcop-893283	2	real
gossipcop-893284	2	real
gossipcop-893292	2	real
gossipcop-893296	2	real
gossipcop-893307	3	real
gossipcop-893309	3	real
gossipcop-893316	2	real
gossipcop-893320	1	real
gossipcop-893339	1	real
gossipcop-893340	3	real
gossipcop-893342	2	real
gossipcop-893358	3	real
gossipcop-893365	3	real
gossipcop-893371	2	real
gossipcop-893390	1	real
gossipcop-893394	2	real
gossipcop-893399	3	real
gossipcop-893420	4	real
gossipcop-893424	5	real
gossipcop-893428	0	real
gossipcop-893437	2	real
gossipcop-893438	3	real
gossipcop-893439	2	real
gossipcop-893452	3	real
gossipcop-893455	3	real
gossipcop-893457	0	real
gossipcop-893473	2	real
gossipcop-893478	1	real
gossipcop-893479	2	real
gossipcop-893481	3	real
gossipcop-893499	3	real
gossipcop-893508	3	real
gossipcop-893510	3	real
gossipcop-893513	3	real
gossipcop-893527	2	real
gossipcop-893529	0	real
gossipcop-893530	3	real
gossipcop-893534	3	real
gossipcop-893546	3	real
gossipcop-893550	2	real
gossipcop-893569	2	real
gossipcop-893571	3	real
gossipcop-893573	2	real
gossipcop-893580	2	real
gossipcop-893598	2	real
gossipcop-893599	2	real
gossipcop-893600	2	real
gossipcop-893605	5	real
gossipcop-893609	1	real
gossipcop-893610	2	real
gossipcop-893625	2	real
gossipcop-893626	4	real
gossipcop-893636	3	real
gossipcop-893647	2	real
gossipcop-893667	2	real
gossipcop-893669	3	real
gossipcop-893683	4	real
gossipcop-893687	0	real
gossipcop-893692	1	real
gossipcop-893697	3	real
gossipcop-893702	2	real
gossipcop-893703	3	real
gossipcop-893726	3	real
gossipcop-893733	2	real
gossipcop-893734	2	real
gossipcop-893750	2	real
gossipcop-893753	1	real
gossipcop-893771	2	real
gossipcop-893775	1	real
gossipcop-893783	3	real
gossipcop-893784	3	real
gossipcop-893793	1	real
gossipcop-893803	1	real
gossipcop-893808	2	real
gossipcop-893810	4	real
gossipcop-893811	3	real
gossipcop-893823	2	real
gossipcop-893831	3	real
gossipcop-893836	1	real
gossipcop-893837	1	real
gossipcop-893849	2	real
gossipcop-893850	2	real
gossipcop-893855	2	real
gossipcop-893871	1	real
gossipcop-893875	0	real
gossipcop-893876	2	real
gossipcop-893895	0	real
gossipcop-893906	2	real
gossipcop-893913	1	real
gossipcop-893930	1	real
gossipcop-893934	3	real
gossipcop-893938	4	real
gossipcop-893944	0	real
gossipcop-893948	3	real
gossipcop-893952	2	real
gossipcop-893960	3	real
gossipcop-893961	1	real
gossipcop-893965	0	real
gossipcop-893980	3	real
gossipcop-893987	2	real
gossipcop-893993	4	real
gossipcop-894002	3	real
gossipcop-894010	4	real
gossipcop-894011	5	real
gossipcop-894032	1	real
gossipcop-894033	3	real
gossipcop-894034	2	real
gossipcop-894047	2	real
gossipcop-894056	1	real
gossipcop-894065	3	real
gossipcop-894071	1	real
gossipcop-894078	1	real
gossipcop-894080	3	real
gossipcop-894084	2	real
gossipcop-894098	5	real
gossipcop-894104	4	real
gossipcop-894120	4	real
gossipcop-894134	2	real
gossipcop-894154	3	real
gossipcop-894172	3	real
gossipcop-894177	1	real
gossipcop-894188	3	real
gossipcop-894206	2	real
gossipcop-894259	2	real
gossipcop-894261	3	real
gossipcop-894269	2	real
gossipcop-894274	2	real
gossipcop-894292	2	real
gossipcop-894306	2	real
gossipcop-894310	1	real
gossipcop-894315	2	real
gossipcop-894327	2	real
gossipcop-894334	3	real
gossipcop-894336	4	real
gossipcop-894356	2	real
gossipcop-894367	2	real
gossipcop-894368	2	real
gossipcop-894376	4	real
gossipcop-894387	2	real
gossipcop-894393	2	real
gossipcop-894402	3	real
gossipcop-894403	3	real
gossipcop-894413	2	real
gossipcop-894416	1	real
gossipcop-894420	3	real
gossipcop-894421	2	real
gossipcop-894434	3	real
gossipcop-894440	2	real
gossipcop-894445	1	real
gossipcop-894451	2	real
gossipcop-894459	2	real
gossipcop-894464	3	real
gossipcop-894466	4	real
gossipcop-894471	2	real
gossipcop-894484	4	real
gossipcop-894486	5	real
gossipcop-894490	2	real
gossipcop-894494	2	real
gossipcop-894503	0	real
gossipcop-894513	2	real
gossipcop-894523	1	real
gossipcop-894534	5	real
gossipcop-894538	3	real
gossipcop-894539	3	real
gossipcop-894554	1	real
gossipcop-894559	2	real
gossipcop-894564	3	real
gossipcop-894578	3	real
gossipcop-894585	4	real
gossipcop-894591	3	real
gossipcop-894610	2	real
gossipcop-894628	1	real
gossipcop-894633	3	real
gossipcop-894639	2	real
gossipcop-894643	2	real
gossipcop-894649	1	real
gossipcop-894654	4	real
gossipcop-894662	4	real
gossipcop-894664	5	real
gossipcop-894687	2	real
gossipcop-894689	2	real
gossipcop-894690	2	real
gossipcop-894699	4	real
gossipcop-894706	3	real
gossipcop-894707	0	real
gossipcop-894718	2	real
gossipcop-894725	4	real
gossipcop-894726	2	real
gossipcop-894730	2	real
gossipcop-894731	1	real
gossipcop-894747	1	real
gossipcop-894756	2	real
gossipcop-894761	2	real
gossipcop-894763	3	real
gossipcop-894791	1	real
gossipcop-894798	1	real
gossipcop-894802	3	real
gossipcop-894813	3	real
gossipcop-894814	3	real
gossipcop-894824	2	real
gossipcop-894830	2	real
gossipcop-894836	2	real
gossipcop-894839	1	real
gossipcop-894851	2	real
gossipcop-894857	3	real
gossipcop-894861	1	real
gossipcop-894872	2	real
gossipcop-894873	1	real
gossipcop-894878	2	real
gossipcop-894890	5	real
gossipcop-894897	2	real
gossipcop-894902	2	real
gossipcop-894910	1	real
gossipcop-894918	3	real
gossipcop-894922	4	real
gossipcop-894929	4	real
gossipcop-894930	4	real
gossipcop-894931	4	real
gossipcop-894934	3	real
gossipcop-894941	2	real
gossipcop-894942	2	real
gossipcop-894948	1	real
gossipcop-894955	1	real
gossipcop-894969	2	real
gossipcop-894988	3	real
gossipcop-895001	2	real
gossipcop-895018	3	real
gossipcop-895027	2	real
gossipcop-895028	3	real
gossipcop-895030	3	real
gossipcop-895038	1	real
gossipcop-895045	2	real
gossipcop-895050	3	real
gossipcop-895063	5	real
gossipcop-895082	3	real
gossipcop-895109	6	real
gossipcop-895123	3	real
gossipcop-895125	2	real
gossipcop-895126	3	real
gossipcop-895134	1	real
gossipcop-895139	6	real
gossipcop-895141	4	real
gossipcop-895159	3	real
gossipcop-895160	3	real
gossipcop-895164	1	real
gossipcop-895189	1	real
gossipcop-895190	1	real
gossipcop-895195	1	real
gossipcop-895199	3	real
gossipcop-895203	2	real
gossipcop-895207	2	real
gossipcop-895210	1	real
gossipcop-895217	4	real
gossipcop-895218	3	real
gossipcop-895225	1	real
gossipcop-895235	3	real
gossipcop-895240	3	real
gossipcop-895248	2	real
gossipcop-895249	2	real
gossipcop-895250	3	real
gossipcop-895258	1	real
gossipcop-895265	1	real
gossipcop-895266	2	real
gossipcop-895271	0	real
gossipcop-895272	3	real
gossipcop-895279	2	real
gossipcop-895284	2	real
gossipcop-895300	1	real
gossipcop-895304	2	real
gossipcop-895312	4	real
gossipcop-895322	1	real
gossipcop-895330	4	real
gossipcop-895339	2	real
gossipcop-895344	3	real
gossipcop-895353	3	real
gossipcop-895363	2	real
gossipcop-895371	1	real
gossipcop-895373	1	real
gossipcop-895378	3	real
gossipcop-895385	2	real
gossipcop-895404	2	real
gossipcop-895416	3	real
gossipcop-895434	2	real
gossipcop-895435	2	real
gossipcop-895442	3	real
gossipcop-895454	2	real
gossipcop-895455	1	real
gossipcop-895462	4	real
gossipcop-895477	3	real
gossipcop-895479	0	real
gossipcop-895508	2	real
gossipcop-895517	2	real
gossipcop-895519	3	real
gossipcop-895555	2	real
gossipcop-895570	1	real
gossipcop-895576	3	real
gossipcop-895584	2	real
gossipcop-895602	3	real
gossipcop-895616	3	real
gossipcop-895634	2	real
gossipcop-895644	4	real
gossipcop-895645	2	real
gossipcop-895647	3	real
gossipcop-895666	4	real
gossipcop-895671	3	real
gossipcop-895684	1	real
gossipcop-895689	2	real
gossipcop-895690	1	real
gossipcop-895703	2	real
gossipcop-895704	2	real
gossipcop-895714	3	real
gossipcop-895734	2	real
gossipcop-895740	3	real
gossipcop-895746	1	real
gossipcop-895751	2	real
gossipcop-895755	2	real
gossipcop-895756	4	real
gossipcop-895761	0	real
gossipcop-895777	1	real
gossipcop-895785	9	real
gossipcop-895790	4	real
gossipcop-895796	4	real
gossipcop-895797	0	real
gossipcop-895802	3	real
gossipcop-895803	2	real
gossipcop-895808	3	real
gossipcop-895822	1	real
gossipcop-895824	4	real
gossipcop-895828	3	real
gossipcop-895836	1	real
gossipcop-895838	3	real
gossipcop-895839	3	real
gossipcop-895866	2	real
gossipcop-895872	3	real
gossipcop-895876	3	real
gossipcop-895899	2	real
gossipcop-895903	1	real
gossipcop-895907	2	real
gossipcop-895926	1	real
gossipcop-895931	3	real
gossipcop-895938	3	real
gossipcop-895961	2	real
gossipcop-895969	1	real
gossipcop-895978	4	real
gossipcop-896001	3	real
gossipcop-896018	3	real
gossipcop-896031	4	real
gossipcop-896044	2	real
gossipcop-896055	3	real
gossipcop-896059	0	real
gossipcop-896067	3	real
gossipcop-896078	3	real
gossipcop-896079	4	real
gossipcop-896094	3	real
gossipcop-896116	2	real
gossipcop-896122	3	real
gossipcop-896137	3	real
gossipcop-896154	2	real
gossipcop-896162	1	real
gossipcop-896170	2	real
gossipcop-896177	4	real
gossipcop-896182	3	real
gossipcop-896190	2	real
gossipcop-896194	2	real
gossipcop-896198	2	real
gossipcop-896206	2	real
gossipcop-896210	1	real
gossipcop-896211	5	real
gossipcop-896219	2	real
gossipcop-896220	4	real
gossipcop-896230	4	real
gossipcop-896238	2	real
gossipcop-896242	1	real
gossipcop-896250	2	real
gossipcop-896260	2	real
gossipcop-896265	1	real
gossipcop-896267	4	real
gossipcop-896287	3	real
gossipcop-896288	4	real
gossipcop-896292	3	real
gossipcop-896303	5	real
gossipcop-896305	3	real
gossipcop-896309	5	real
gossipcop-896325	6	real
gossipcop-896330	3	real
gossipcop-896334	3	real
gossipcop-896349	5	real
gossipcop-896353	3	real
gossipcop-896360	1	real
gossipcop-896383	1	real
gossipcop-896387	1	real
gossipcop-896388	3	real
gossipcop-896403	1	real
gossipcop-896405	3	real
gossipcop-896406	3	real
gossipcop-896408	1	real
gossipcop-896412	3	real
gossipcop-896418	3	real
gossipcop-896438	2	real
gossipcop-896439	2	real
gossipcop-896440	8	real
gossipcop-896444	0	real
gossipcop-896446	1	real
gossipcop-896454	2	real
gossipcop-896470	4	real
gossipcop-896474	1	real
gossipcop-896475	1	real
gossipcop-896494	3	real
gossipcop-896502	3	real
gossipcop-896506	1	real
gossipcop-896508	3	real
gossipcop-896509	4	real
gossipcop-896517	2	real
gossipcop-896519	2	real
gossipcop-896520	4	real
gossipcop-896524	1	real
gossipcop-896526	2	real
gossipcop-896530	2	real
gossipcop-896533	0	real
gossipcop-896539	2	real
gossipcop-896562	3	real
gossipcop-896576	3	real
gossipcop-896594	0	real
gossipcop-896598	4	real
gossipcop-896600	3	real
gossipcop-896604	0	real
gossipcop-896611	1	real
gossipcop-896627	1	real
gossipcop-896631	2	real
gossipcop-896643	0	real
gossipcop-896657	6	real
gossipcop-896677	6	real
gossipcop-896681	3	real
gossipcop-896693	1	real
gossipcop-896700	2	real
gossipcop-896701	3	real
gossipcop-896716	2	real
gossipcop-896722	2	real
gossipcop-896723	0	real
gossipcop-896736	1	real
gossipcop-896737	2	real
gossipcop-896746	1	real
gossipcop-896752	2	real
gossipcop-896754	2	real
gossipcop-896762	1	real
gossipcop-896778	1	real
gossipcop-896779	3	real
gossipcop-896786	2	real
gossipcop-896795	2	real
gossipcop-896799	2	real
gossipcop-896800	2	real
