ID	mu_sentence	mu_verb_phrase	mu_noun_phrase	sd_sentence	sd_verb_phrase	sd_noun_phrase	iqr_sentence	iqr_verb_phrase	iqr_noun_phrase	num_verb_phrase	label
gossipcop-866921	9	5.5	3	0	1.5	0	0	1.5	0	2	real
gossipcop-866926	4	0	3	0	0	0	0	0	0	1	real
gossipcop-866939	6	4	3	0	0	0	0	0	0	1	real
gossipcop-866945	9	4	4.333333333333333	0	0	1.8856180831641267	0	0	2	1	real
gossipcop-866947	9	6	3	0	1	0	0	1	0	2	real
gossipcop-866971	8	0	4.333333333333333	0	0	1.5986105077709065	0	0	2.5	1	real
gossipcop-866973	6.5	4	3.857142857142857	1.5	0	1.456862718169367	1.5	0	1	1	real
gossipcop-866978	14	8	4.333333333333333	0	4	2.1081851067789197	0	4	2	2	real
gossipcop-867002	8	4	4.333333333333333	0	0	1.8856180831641267	0	0	2	1	real
gossipcop-867003	10	6	4.5	0	0	2.598076211353316	0	0	1.5	1	real
gossipcop-867004	11	8	3.4	0	1	0.8	0	1	0	2	real
gossipcop-867013	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-867020	5	3	3	0	0	0	0	0	0	1	real
gossipcop-867023	9	5.5	3.25	0	1.5	0.4330127018922193	0	1.5	0.25	2	real
gossipcop-867040	8	0	4.2	0	0	1.6	0	0	2	1	real
gossipcop-867045	10	6.5	3.6666666666666665	0	1.5	1.1055415967851334	0	1.5	0.75	2	real
gossipcop-867053	8	4	3.8	0	0	1.16619037896906	0	0	1	1	real
gossipcop-867070	7	5	3.4	0	0	0.8000000000000002	0	0	0	1	real
gossipcop-867074	12	10	4.222222222222222	0	0	1.872477727372524	0	0	2	1	real
gossipcop-867079	13	9	4.75	0	0	3.031088913245535	0	0	1.75	1	real
gossipcop-867101	9	6.5	3.4444444444444446	0	0.5	0.6849348892187751	0	0.5	1	2	real
gossipcop-867108	8	4.5	3.25	0	0.5	0.4330127018922193	0	0.5	0.25	2	real
gossipcop-867112	12	6.333333333333333	4.5	0	1.247219128924647	2.9297326385411577	0	1.5	0.75	3	real
gossipcop-867115	14	11	5.75	0	0	3.4550687402713134	0	0	4.5	1	real
gossipcop-867116	9	5	3.2	0	1	0.39999999999999997	0	1	0	2	real
gossipcop-867117	7	0	4	0	0	1.1547005383792515	0	0	1.75	1	real
gossipcop-867125	8	0	3.5714285714285716	0	0	1.049781318335648	0	0	0.5	1	real
gossipcop-867129	7.5	6	3.5714285714285716	2.5	2.160246899469287	0.7284313590846836	2.5	2.5	1	3	real
gossipcop-867133	11	5	5.166666666666667	0	0	2.7938424357067015	0	0	4	1	real
gossipcop-867150	11	7	3.8333333333333335	0	2	1.4624940645653537	0	2	0.75	2	real
gossipcop-867162	7	0	4	0	0	1.1547005383792515	0	0	1.75	1	real
gossipcop-867166	8	5.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-867171	9	4.75	3.2	0	0.82915619758885	0.39999999999999997	0	1.25	0	4	real
gossipcop-867175	7	0	4	0	0	1.1547005383792515	0	0	1.75	1	real
gossipcop-867179	13	9.5	4.2	0	1.5	1.6	0	1.5	2	2	real
gossipcop-867190	13	11	4.3	0	0	2.0024984394500787	0	0	1.75	1	real
gossipcop-867195	10	8	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-867199	6	4	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-867210	9	4.333333333333333	4.25	0	1.247219128924647	2.165063509461097	0	1.5	1.25	3	real
gossipcop-867214	14	8.166666666666666	3.2857142857142856	0	2.6718699236468995	0.6998542122237653	0	3.25	0	6	real
gossipcop-867219	11	7.666666666666667	3	0	1.247219128924647	0	0	1.5	0	3	real
gossipcop-867227	10	6.5	4.6	0	0.5	2.33238075793812	0	0.5	2	2	real
gossipcop-867229	6	4	3	0	0	0	0	0	0	1	real
gossipcop-867230	11	6.666666666666667	3	0	1.699673171197595	0	0	2	0	3	real
gossipcop-867238	7	5	3	0	0	0	0	0	0	1	real
gossipcop-867242	7	0	3.75	0	0	0.82915619758885	0	0	1.25	1	real
gossipcop-867250	14	8.166666666666666	3.2857142857142856	0	2.6718699236468995	0.6998542122237653	0	3.25	0	6	real
gossipcop-867258	4	0	3	0	0	0	0	0	0	1	real
gossipcop-867264	12	6.166666666666667	3	0	2.4094720491334933	0	0	3.5	0	6	real
gossipcop-867268	11	9	3.875	0	0	1.3635890143294642	0	0	1.25	1	real
gossipcop-867293	8	4	3.8333333333333335	0	0	1.0671873729054748	0	0	1	1	real
gossipcop-867295	11	7.5	3.4	0	1.5	0.8	0	1.5	0	2	real
gossipcop-867307	8	4	4.333333333333333	0	0	1.8856180831641267	0	0	2	1	real
gossipcop-867323	8	0	4	0	0	1.4142135623730951	0	0	1.5	1	real
gossipcop-867338	4	0	3	0	0	0	0	0	0	1	real
gossipcop-867343	7.5	6.666666666666667	3.2	2.5	1.247219128924647	0.39999999999999997	2.5	1.5	0	3	real
gossipcop-867346	8	0	4.166666666666667	0	0	1.462494064565354	0	0	1.75	1	real
gossipcop-867347	12	10	4.444444444444445	0	0	2.0608041101101566	0	0	2	1	real
gossipcop-867355	14	7.5	6.166666666666667	0	1.8027756377319946	4.179978734661485	0	2	6.25	4	real
gossipcop-867377	6	3	3.5	0	0	0.5	0	0	0.5	1	real
gossipcop-867394	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-867396	7	5	3	0	0	0	0	0	0	1	real
gossipcop-867398	9	5.5	3.25	0	1.5	0.4330127018922193	0	1.5	0.25	2	real
gossipcop-867403	10	5.25	3	0	1.6393596310755	0	0	1.75	0	4	real
gossipcop-867404	9	4	4.8	0	0	2.2271057451320084	0	0	4	1	real
gossipcop-867421	12	5.5	5.5	0	0.5	3.253203549323856	0	0.5	4.75	2	real
gossipcop-867431	10	5	5	0	0	2.8284271247461903	0	0	3	1	real
gossipcop-867432	8	4.333333333333333	3.6666666666666665	0	1.247219128924647	0.4714045207910317	0	1.5	0.5	3	real
gossipcop-867440	11	8	3.8333333333333335	0	1	1.2133516482134197	0	1	1.5	2	real
gossipcop-867444	6	4	3	0	0	0	0	0	0	1	real
gossipcop-867445	6	4	3.4	0	0	0.8	0	0	0	1	real
gossipcop-867463	7	4.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-867470	8	5.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-867471	6	3	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-867487	9	7	3.5	0	0	0.7637626158259734	0	0	0.75	1	real
gossipcop-867491	11	4.5	5.571428571428571	0	0.5	3.0169588688489823	0	0.5	5.5	2	real
gossipcop-867496	12	8	3	0	2	0	0	2	0	2	real
gossipcop-867511	13	7.333333333333333	4.666666666666667	0	1.699673171197595	3.2998316455372216	0	2	0.75	3	real
gossipcop-867515	9	7	3.3333333333333335	0	0	0.7453559924999298	0	0	0	1	real
gossipcop-867516	9	7	3.4	0	0	0.8	0	0	0	1	real
gossipcop-867532	9.5	7	4	3.5	0	2.211083193570267	3.5	0	0	1	real
gossipcop-867544	6	4	3.4	0	0	0.8000000000000002	0	0	0	1	real
gossipcop-867545	10	6.5	3.75	0	1.5	1.299038105676658	0	1.5	0.75	2	real
gossipcop-867562	10	8	3.4285714285714284	0	0	0.7284313590846836	0	0	0.5	1	real
gossipcop-867564	7	0	4	0	0	1.224744871391589	0	0	1.5	1	real
gossipcop-867570	8	0	4	0	0	1.1547005383792515	0	0	1.75	1	real
gossipcop-867575	10	4	4.2	0	1	2.4000000000000004	0	1	0	2	real
gossipcop-867579	7	4	4	0	0	1.2649110640673518	0	0	2	1	real
gossipcop-867593	8	6	3.8333333333333335	0	0	1.4624940645653537	0	0	0.75	1	real
gossipcop-867614	8	4	4	0	0	1.5491933384829668	0	0	1	1	real
gossipcop-867615	8	0	4.166666666666667	0	0	1.462494064565354	0	0	1.75	1	real
gossipcop-867621	10	7	4.5	0	0	2.140872096444188	0	0	1.75	1	real
gossipcop-867630	11	5.5	3.2857142857142856	0	1.118033988749895	0.6998542122237653	0	1.5	0	4	real
gossipcop-867632	10	6.333333333333333	3.2857142857142856	0	1.699673171197595	0.6998542122237652	0	2	0	3	real
gossipcop-867639	6	4	3	0	0	0	0	0	0	1	real
gossipcop-867642	10	8	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-867651	10	6	4.571428571428571	0	1	2.0603150145508513	0	1	2	2	real
gossipcop-867662	9	6	3	0	1	0	0	1	0	2	real
gossipcop-867675	8	4	3.9	0	0	1.445683229480096	0	0	1.5	1	real
gossipcop-867679	13	6.666666666666667	5	0	1.699673171197595	3.521363372331802	0	2	1	3	real
gossipcop-867680	4	0	3	0	0	0	0	0	0	1	real
gossipcop-867683	9	7	3.7142857142857144	0	0	0.880630571852711	0	0	1.5	1	real
gossipcop-867684	12	7	3	0	2.449489742783178	0	0	3	0	3	real
gossipcop-867698	6	0	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-867700	4	0	3	0	0	0	0	0	0	1	real
gossipcop-867703	6.5	4	3.625	0.5	0	1.1110243021644486	0.5	0	0.5	1	real
gossipcop-867704	9	5.5	3.75	0	1.5	0.82915619758885	0	1.5	1.25	2	real
gossipcop-867725	9	6	4.181818181818182	0	0	1.5850541612875175	0	0	2	1	real
gossipcop-867726	7	0	4	0	0	1.2649110640673518	0	0	2	1	real
gossipcop-867727	14	7	4.666666666666667	0	2	3.7267799624996485	0	2	0	2	real
gossipcop-867749	10	5.666666666666667	3.3333333333333335	0	1.699673171197595	0.7453559924999298	0	2	0	3	real
gossipcop-867756	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-867768	13	8.5	3.4	0	1.5	0.8	0	1.5	0	2	real
gossipcop-867779	4	0	3	0	0	0	0	0	0	1	real
gossipcop-867783	9	5.5	4.2	0	0.5	1.9390719429665317	0	0.5	1	2	real
gossipcop-867787	13	8.333333333333334	3.1666666666666665	0	2.0548046676563256	0.3726779962499649	0	2.5	0	3	real
gossipcop-867797	7	0	4	0	0	1.2649110640673518	0	0	2	1	real
gossipcop-867809	8	6	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-867814	11	6	5.333333333333333	0	0.816496580927726	3.299831645537222	0	1	3.5	3	real
gossipcop-867821	11	6.666666666666667	3.75	0	1.699673171197595	1.6393596310755	0	2	0.25	3	real
gossipcop-867833	11	7.5	3.8333333333333335	0	1.5	1.4624940645653537	0	1.5	0.75	2	real
gossipcop-867834	4	0	3	0	0	0	0	0	0	1	real
gossipcop-867844	8	5	3.8	0	0	1.6000000000000003	0	0	0	1	real
gossipcop-867846	13	9.5	3.6666666666666665	0	1.5	0.9428090415820634	0	1.5	1	2	real
gossipcop-867848	7	4.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-867865	8	4	4	0	0	1.7320508075688772	0	0	1	1	real
gossipcop-867876	13	7.5	3.2	0	2.29128784747792	0.39999999999999997	0	3	0	4	real
gossipcop-867877	6.5	0	3.625	0.5	0	0.8569568250501305	0.5	0	1.25	1	real
gossipcop-867924	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	real
gossipcop-867925	9	4	3.6666666666666665	0	0	1.1055415967851334	0	0	0.75	1	real
gossipcop-867931	11	7.333333333333333	3.2	0	1.247219128924647	0.39999999999999997	0	1.5	0	3	real
gossipcop-867983	7	0	4	0	0	1.2649110640673518	0	0	2	1	real
gossipcop-868006	10	5.5	3.875	0	1.5	1.0532687216470449	0	1.5	1.25	2	real
gossipcop-868019	10	7.5	3.8	0	0.5	1.16619037896906	0	0.5	1	2	real
gossipcop-868044	8	0	3.2	0	0	0.39999999999999997	0	0	0	1	real
gossipcop-868051	11	5.666666666666667	3.625	0	1.699673171197595	1.1110243021644486	0	2	0.5	3	real
gossipcop-868053	10	5	4	0	0	2	0	0	0	2	real
gossipcop-868067	8	5.5	3.3333333333333335	0	0.5	0.4714045207910317	0	0.5	0.5	2	real
gossipcop-868074	10	5	3.2	0	0	0.39999999999999997	0	0	0	1	real
gossipcop-868085	8	6	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-868095	7	0	4	0	0	1.2649110640673518	0	0	2	1	real
gossipcop-868104	11	5.75	3	0	2.384848003542364	0	0	3.75	0	4	real
gossipcop-868113	6	0	3.6	0	0	0.8	0	0	1	1	real
gossipcop-868116	9	4	3	0	1.224744871391589	0	0	1.5	0	4	real
gossipcop-868136	7	5	3.2	0	0	0.39999999999999997	0	0	0	1	real
gossipcop-868155	8	6	4	0	0	1.4142135623730951	0	0	1.5	1	real
gossipcop-868178	10	5.666666666666667	3.1666666666666665	0	1.247219128924647	0.3726779962499649	0	1.5	0	3	real
gossipcop-868179	7	4	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-868182	9	5.5	3	0	1.5	0	0	1.5	0	2	real
gossipcop-868186	8	5	3.8	0	0	1.6000000000000003	0	0	0	1	real
gossipcop-868198	4	0	3	0	0	0	0	0	0	1	real
gossipcop-868202	12	7	4.375	0	3	2.1758618981911515	0	3	1.75	2	real
gossipcop-868223	7	5	3	0	0	0	0	0	0	1	real
gossipcop-868227	8	0	3.8	0	0	1.16619037896906	0	0	1	1	real
gossipcop-868229	7	0	3.8333333333333335	0	0	1.0671873729054748	0	0	1	1	real
gossipcop-868239	8	5	3	0	1	0	0	1	0	2	real
gossipcop-868240	11	5.666666666666667	4.125	0	0.4714045207910317	1.964529205687714	0	0.5	1.25	3	real
gossipcop-868242	7	5	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-868248	7	0	4	0	0	1.224744871391589	0	0	1.5	1	real
gossipcop-868254	9	0	4.5	0	0	1.8708286933869707	0	0	2.5	1	real
gossipcop-868278	11	4.5	4.3	0	0.5	2.41039415863879	0	0.5	0.75	2	real
gossipcop-868313	10	6	3.75	0	2	1.299038105676658	0	2	0.75	2	real
gossipcop-868314	6.5	4.333333333333333	3	0.5	0.4714045207910317	0	0.5	0.5	0	3	real
gossipcop-868318	12	5	4.75	0	1	3.031088913245535	0	1	1.75	2	real
gossipcop-868328	9	5	4	0	0	1.6583123951777	0	0	1.25	1	real
gossipcop-868329	9	7	3.4	0	0	0.8	0	0	0	1	real
gossipcop-868330	8	5	4.333333333333333	0	0	1.8856180831641267	0	0	2	1	real
gossipcop-868341	10	7	3.25	0	1	0.4330127018922193	0	1	0.25	2	real
gossipcop-868348	11	7	4.8	0	0	2.7129319932501077	0	0	2	1	real
gossipcop-868355	11	5.333333333333333	4.75	0	1.699673171197595	3.031088913245535	0	2	1.75	3	real
gossipcop-868360	7	5	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-868377	12	8	3.6	0	0.816496580927726	0.8	0	1	1	3	real
gossipcop-868381	8	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-868386	10	4.5	3.6	0	0.5	1.2000000000000002	0	0.5	0	2	real
gossipcop-868437	8	6	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-868459	4	0	3	0	0	0	0	0	0	1	real
gossipcop-868487	8	0	4.2	0	0	1.6	0	0	2	1	real
gossipcop-868513	13	7	3	0	1.8708286933869707	0	0	2	0	4	real
gossipcop-868541	7	4	3	0	0	0	0	0	0	1	real
gossipcop-868564	13	7.5	4.142857142857143	0	2.29128784747792	2.415933503612538	0	3	0.5	4	real
gossipcop-868569	18	10.5	5.25	0	2.29128784747792	4.548351349665063	0	3	1.5	4	real
gossipcop-868577	10	6	3.857142857142857	0	2	1.355261854357877	0	2	1	2	real
gossipcop-868579	6	0	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-868583	14	7	4.333333333333333	0	2.9277002188455996	2.98142396999972	0	4	0	7	real
gossipcop-868590	7	5	3	0	0	0	0	0	0	1	real
gossipcop-868598	10	6.5	3	0	1.5	0	0	1.5	0	2	real
gossipcop-868602	8	4	4	0	0	1.224744871391589	0	0	1.5	1	real
gossipcop-868612	10	7	3.6666666666666665	0	0	0.7453559924999298	0	0	1	1	real
gossipcop-868624	10	6.25	3	1	1.6393596310755	0	1	1.75	0	4	real
gossipcop-868630	8	5	4	0	0	1.5491933384829668	0	0	1	1	real
gossipcop-868635	10	5.75	3.8333333333333335	0	1.7853571071357126	1.4624940645653537	0	1.25	0.75	4	real
gossipcop-868646	10	6.5	3.8	0	1.5	1.6000000000000003	0	1.5	0	2	real
gossipcop-868650	8	4	3.7142857142857144	0	0	1.1605769149479943	0	0	1	1	real
gossipcop-868655	10	6.333333333333333	3	0	1.247219128924647	0	0	1.5	0	3	real
gossipcop-868665	7	5	3	0	0	0	0	0	0	1	real
gossipcop-868777	8	4	4.333333333333333	0	1	1.8856180831641267	0	1	2	2	real
gossipcop-868787	7	5	3	0	0	0	0	0	0	1	real
gossipcop-868796	8	5.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-868800	9	7	3.4	0	0	0.8	0	0	0	1	real
gossipcop-868804	9	7	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-868814	9	5	4.4	0	1	1.9595917942265424	0	1	2	2	real
gossipcop-868824	7	4.333333333333333	3.75	1	1.247219128924647	0.82915619758885	1	1.5	1.25	3	real
gossipcop-868829	10	8	3.888888888888889	0	0	1.0999438818457405	0	0	2	1	real
gossipcop-868836	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-868847	6	0	3.5	0	0	0.7637626158259734	0	0	0.75	1	real
gossipcop-868863	10	5.666666666666667	3.3333333333333335	0	1.699673171197595	0.4714045207910317	0	2	0.5	3	real
gossipcop-868889	9	5	3	0	1.632993161855452	0	0	2	0	3	real
gossipcop-868890	9	4.5	3	0	1.5	0	0	1	0	4	real
gossipcop-868891	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-868895	11	7.5	3.3333333333333335	0	0.5	0.7453559924999298	0	0.5	0	2	real
gossipcop-868899	8	6	3.2	0	0	0.39999999999999997	0	0	0	1	real
gossipcop-868901	7.5	4	4.5	1.5	0	2.140872096444188	1.5	0	3	2	real
gossipcop-868906	9	0	3.1666666666666665	0	0	0.3726779962499649	0	0	0	1	real
gossipcop-868917	8	5	3	0	1	0	0	1	0	2	real
gossipcop-868918	7	0	4	0	0	1.224744871391589	0	0	1.5	1	real
gossipcop-868931	11	7.5	3.4	0	1.5	0.8	0	1.5	0	2	real
gossipcop-868932	8	5	4	0	0	1.5275252316519468	0	0	1.5	1	real
gossipcop-868934	9	7	3.8333333333333335	0	0	1.2133516482134197	0	0	1.5	1	real
gossipcop-868944	8	5	4	0	0	1.7320508075688772	0	0	1	1	real
gossipcop-868945	11	7	4.428571428571429	0	0	2.3819045715047236	0	0	1.5	1	real
gossipcop-868950	7	5	3	0	0	0	0	0	0	1	real
gossipcop-868966	11	6	3	0	1.8708286933869707	0	0	2	0	4	real
gossipcop-868981	10	4	4.75	0	0	2.165063509461097	0	0	3.25	1	real
gossipcop-868984	10	5	4	0	0	1.7320508075688772	0	0	1	1	real
gossipcop-869004	12	8	3.5	0	1.5811388300841898	0.8660254037844386	0	2.5	0.5	4	real
gossipcop-869005	5	0	3.5	0	0	0.5	0	0	0.5	1	real
gossipcop-869009	6	0	3.6666666666666665	0	0	0.7453559924999298	0	0	1	1	real
gossipcop-869021	10	4.5	4.2	0	1.5	2.4000000000000004	0	1.5	0	2	real
gossipcop-869022	6	4	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-869026	14	7.25	5.5	0	2.165063509461097	4.330127018922194	0	2.25	2.5	4	real
gossipcop-869037	6	0	3.6	0	0	0.8	0	0	1	1	real
gossipcop-869038	18	9.5	6.777777777777778	0	4.5	4.637474834379823	0	4.5	6	2	real
gossipcop-869049	9	5	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-869060	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	real
gossipcop-869064	8	3	3.75	0	0	0.82915619758885	0	0	1.25	2	real
gossipcop-869068	6	0	3.75	0	0	0.82915619758885	0	0	1.25	1	real
gossipcop-869077	14	10	3.6666666666666665	0	2	1.1055415967851334	0	2	0.75	2	real
gossipcop-869082	10	6	4.333333333333333	0	0	2.211083193570267	0	0	1.5	1	real
gossipcop-869091	10	6.5	3	0	1.5	0	0	1.5	0	2	real
gossipcop-869105	10	8	3.875	0	0	1.0532687216470449	0	0	1.25	1	real
gossipcop-869108	7	4	4.2	0	0	1.16619037896906	0	0	2	1	real
gossipcop-869136	8	0	4	0	0	1.5275252316519468	0	0	1.5	1	real
gossipcop-869138	9	6	4.333333333333333	0	0	1.7950549357115015	0	0	1.75	1	real
gossipcop-869145	4	0	3	0	0	0	0	0	0	1	real
gossipcop-869153	8	11	5.333333333333333	5	0	2.748737083745107	5	0	4.25	1	real
gossipcop-869160	8	6	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-869162	13	6	4.625	0	0	2.117634293262177	0	0	2.5	1	real
gossipcop-869163	9	6	3.4285714285714284	0	0	0.7284313590846836	0	0	0.5	1	real
gossipcop-869168	6	0	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-869171	11	8.5	3.6666666666666665	0	0.5	1.1055415967851334	0	0.5	0.75	2	real
gossipcop-869174	13	6	4.6923076923076925	0	1	2.642394467279641	0	1	2	2	real
gossipcop-869184	9	5.5	3.4	0	0.5	0.8000000000000002	0	0.5	0	2	real
gossipcop-869193	9	4	4.8	0	0	2.2271057451320084	0	0	4	2	real
gossipcop-869201	9	4.333333333333333	4	0	1.247219128924647	1.4142135623730951	0	1.5	1.5	3	real
gossipcop-869204	8	4.333333333333333	4.222222222222222	2	0.4714045207910317	1.872477727372524	2	0.5	2	3	real
gossipcop-869209	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-869223	10	5.5	4.4	0	0.5	2.33238075793812	0	0.5	1	2	real
gossipcop-869242	10	6.5	3.1666666666666665	0	1.5	0.3726779962499649	0	1.5	0	2	real
gossipcop-869243	7	5	3.5	0	0	0.5	0	0	0.5	1	real
gossipcop-869248	8	6	3.4	0	0	0.8000000000000002	0	0	0	1	real
gossipcop-869257	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-869261	4	0	3	0	0	0	0	0	0	1	real
gossipcop-869276	4	0	3	0	0	0	0	0	0	1	real
gossipcop-869284	8	4	3.6666666666666665	0	0	1.49071198499986	0	0	0	2	real
gossipcop-869297	15	8.75	3	0	3.031088913245535	0	0	4.25	0	4	real
gossipcop-869302	13	6.666666666666667	4.714285714285714	0	3.0912061651652345	2.762725657973388	0	3.5	2.5	3	real
gossipcop-869307	12	4.5	4.5	0	0.5	2.598076211353316	0	0.5	1.5	2	real
gossipcop-869308	9	7	3.8333333333333335	0	0	1.2133516482134197	0	0	1.5	1	real
gossipcop-869309	11	7	4	0	2	1.8257418583505538	0	2	0.75	2	real
gossipcop-869330	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-869337	9	7	3.8	0	0	1.16619037896906	0	0	1	1	real
gossipcop-869342	10	8	3.6666666666666665	0	0	1.1055415967851334	0	0	0.75	1	real
gossipcop-869347	13	8	3	0	2.449489742783178	0	0	3	0	3	real
gossipcop-869359	6	0	3	0	0	0	0	0	0	1	real
gossipcop-869363	7	4.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-869377	14	7.666666666666667	5.142857142857143	0	3.299831645537222	3.398679215248663	0	4	3.5	3	real
gossipcop-869387	7	0	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-869402	12	6.2	3.3333333333333335	0	2.5612496949731396	0.7453559924999298	0	4	0	5	real
gossipcop-869406	8	4	4	0	0	1.7320508075688772	0	0	1	1	real
gossipcop-869411	10	8	4.111111111111111	0	0	1.4487116456005886	0	0	2	1	real
gossipcop-869434	8	5	3.875	0	0	1.5360257159305635	0	0	0.75	1	real
gossipcop-869436	5	0	3.5	0	0	0.5	0	0	0.5	1	real
gossipcop-869437	4	0	3	0	0	0	0	0	0	1	real
gossipcop-869445	7	0	3.6	0	0	0.8	0	0	1	1	real
gossipcop-869449	10	5	4.2	0	0	2.4000000000000004	0	0	0	1	real
gossipcop-869450	7	0	4	0	0	1.224744871391589	0	0	1.5	1	real
gossipcop-869462	7	5	3.142857142857143	2	2	0.3499271061118826	2	2	0	2	real
gossipcop-869465	4	0	3	0	0	0	0	0	0	1	real
gossipcop-869467	8	5	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-869475	8	5.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-869480	8	0	4.285714285714286	0	0	1.4846149779161804	0	0	2	1	real
gossipcop-869481	7	4.5	3.3333333333333335	0	0.5	0.4714045207910317	0	0.5	0.75	2	real
gossipcop-869503	10	7	3.2	0	1	0.39999999999999997	0	1	0	2	real
gossipcop-869507	7	4	3.3333333333333335	0	1	0.4714045207910317	0	1	0.5	2	real
gossipcop-869508	6	0	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-869516	5	0	3.3333333333333335	0	0	0.4714045207910317	0	0	0.5	1	real
gossipcop-869527	9	7	3.857142857142857	0	0	1.124858267715973	0	0	1.5	1	real
gossipcop-869528	7	5	3.5	0	0	0.8660254037844386	0	0	0.5	1	real
gossipcop-869549	19	10.875	3.142857142857143	0	4.044672421840859	0.3499271061118826	0	5.5	0	8	real
gossipcop-869550	11	6.5	3.8333333333333335	0	2.5	1.4624940645653537	0	2.5	0.75	2	real
gossipcop-869555	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-869566	7	5	3	0	0	0	0	0	0	1	real
gossipcop-869567	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-869582	10	5.333333333333333	4.333333333333333	0	2.0548046676563256	1.8856180831641267	0	2.5	2	3	real
gossipcop-869583	6	0	3.6	0	0	0.8	0	0	1	1	real
gossipcop-869591	10	6	4.666666666666667	0	0	2.260776661041756	0	0	3	1	real
gossipcop-869593	6	0	3.75	1	0	1.0897247358851685	1	0	1.25	1	real
gossipcop-869598	6	0	3.6666666666666665	0	0	0.9428090415820634	0	0	1	1	real
gossipcop-869602	10	5.5	5	0	1.5	2.8284271247461903	0	1.5	3	2	real
gossipcop-869615	7	3	3.7142857142857144	0	0	1.1605769149479943	0	0	1	1	real
gossipcop-869619	7	5	3.5	0	0	0.7071067811865476	0	0	1	1	real
gossipcop-869622	8	4	4.5	0	0	1.6072751268321592	0	0	2.75	1	real
gossipcop-869649	13	8	3.6666666666666665	0	2.449489742783178	1.49071198499986	0	3	0	3	real
gossipcop-869665	12	5.714285714285714	3	0	2.249716535431946	0	0	3	0	7	real
gossipcop-869666	4	0	3	0	0	0	0	0	0	1	real
gossipcop-869677	14	7	6.428571428571429	0	2	4.203982562732046	0	2	7	2	real
gossipcop-869678	8	0	3.5	0	0	0.7637626158259734	0	0	0.75	1	real
gossipcop-869682	7	4.5	3	0	0.5	0	0	0.5	0	2	real
gossipcop-869701	7	5	3	0	0	0	0	0	0	1	real
gossipcop-869715	6	4	3.25	0	0	0.4330127018922193	0	0	0.25	1	real
gossipcop-869717	7	7	3.2857142857142856	2	0	0.6998542122237652	2	0	0	1	real
gossipcop-869737	11	9	4.6	0	0	2.0591260281974	0	0	3	1	real
gossipcop-869744	11	5	3.5	0	1.4142135623730951	1.118033988749895	0	1.5	0	3	real
gossipcop-869745	12	8.333333333333334	3.4	0	1.247219128924647	0.8	0	1.5	0	3	real
gossipcop-869750	7	0	3.857142857142857	0	0	1.124858267715973	0	0	1.5	1	real
