ID	NER	label
gossipcop-876067	46	real
gossipcop-876071	69	real
gossipcop-876079	114	real
gossipcop-876083	22	real
gossipcop-876087	14	real
gossipcop-876098	38	real
gossipcop-876102	25	real
gossipcop-876106	34	real
gossipcop-876114	42	real
gossipcop-876118	109	real
gossipcop-876122	32	real
gossipcop-876127	40	real
gossipcop-876131	3	real
gossipcop-876135	43	real
gossipcop-876154	54	real
gossipcop-876155	31	real
gossipcop-876156	43	real
gossipcop-876161	159	real
gossipcop-876168	280	real
gossipcop-876169	41	real
gossipcop-876188	49	real
gossipcop-876189	33	real
gossipcop-876197	124	real
gossipcop-876208	33	real
gossipcop-876215	18	real
gossipcop-876220	66	real
gossipcop-876233	24	real
gossipcop-876234	52	real
gossipcop-876248	63	real
gossipcop-876256	55	real
gossipcop-876260	35	real
gossipcop-876271	7	real
gossipcop-876291	50	real
gossipcop-876293	55	real
gossipcop-876305	518	real
gossipcop-876309	14	real
gossipcop-876318	84	real
gossipcop-876330	730	real
gossipcop-876337	128	real
gossipcop-876342	33	real
gossipcop-876343	82	real
gossipcop-876363	14	real
gossipcop-876365	23	real
gossipcop-876370	44	real
gossipcop-876374	169	real
gossipcop-876399	9	real
gossipcop-876401	187	real
gossipcop-876404	19	real
gossipcop-876405	16	real
gossipcop-876417	21	real
gossipcop-876425	3	real
gossipcop-876426	80	real
gossipcop-876433	51	real
gossipcop-876439	37	real
gossipcop-876440	187	real
gossipcop-876452	3	real
gossipcop-876459	61	real
gossipcop-876461	78	real
gossipcop-876476	5	real
gossipcop-876481	51	real
gossipcop-876491	41	real
gossipcop-876508	63	real
gossipcop-876517	30	real
gossipcop-876526	66	real
gossipcop-876537	58	real
gossipcop-876541	1011	real
gossipcop-876549	56	real
gossipcop-876561	42	real
gossipcop-876566	26	real
gossipcop-876568	177	real
gossipcop-876594	28	real
gossipcop-876603	24	real
gossipcop-876604	11	real
gossipcop-876627	46	real
gossipcop-876630	32	real
gossipcop-876632	987	real
gossipcop-876634	47	real
gossipcop-876635	44	real
gossipcop-876646	2	real
gossipcop-876660	134	real
gossipcop-876674	149	real
gossipcop-876678	65	real
gossipcop-876700	122	real
gossipcop-876701	149	real
gossipcop-876712	65	real
gossipcop-876717	39	real
gossipcop-876730	36	real
gossipcop-876734	58	real
gossipcop-876749	88	real
gossipcop-876751	82	real
gossipcop-876753	97	real
gossipcop-876767	39	real
gossipcop-876780	58	real
gossipcop-876795	110	real
gossipcop-876798	81	real
gossipcop-876802	297	real
gossipcop-876810	31	real
gossipcop-876828	156	real
gossipcop-876834	167	real
gossipcop-876840	45	real
gossipcop-876845	80	real
gossipcop-876862	77	real
gossipcop-876878	16	real
gossipcop-876887	81	real
gossipcop-876891	80	real
gossipcop-876893	24	real
gossipcop-876894	22	real
gossipcop-876896	99	real
gossipcop-876905	15	real
gossipcop-876909	32	real
gossipcop-876913	34	real
gossipcop-876931	6	real
gossipcop-876932	60	real
gossipcop-876933	34	real
gossipcop-876950	57	real
gossipcop-876951	118	real
gossipcop-876955	207	real
gossipcop-876973	67	real
gossipcop-876985	39	real
gossipcop-876990	45	real
gossipcop-877000	36	real
gossipcop-877006	78	real
gossipcop-877011	26	real
gossipcop-877019	3	real
gossipcop-877027	201	real
gossipcop-877028	54	real
gossipcop-877046	51	real
gossipcop-877051	95	real
gossipcop-877053	142	real
gossipcop-877062	17	real
gossipcop-877065	56	real
gossipcop-877066	12	real
gossipcop-877072	28	real
gossipcop-877073	89	real
gossipcop-877085	14	real
gossipcop-877120	79	real
gossipcop-877126	1939	real
gossipcop-877127	61	real
gossipcop-877141	0	real
gossipcop-877142	2	real
gossipcop-877143	90	real
gossipcop-877147	14	real
gossipcop-877148	20	real
gossipcop-877153	83	real
gossipcop-877160	259	real
gossipcop-877166	73	real
gossipcop-877175	11	real
gossipcop-877190	35	real
gossipcop-877207	267	real
gossipcop-877211	6	real
gossipcop-877228	35	real
gossipcop-877232	57	real
gossipcop-877236	12	real
gossipcop-877296	39	real
gossipcop-877308	3	real
gossipcop-877363	53	real
gossipcop-877393	25	real
gossipcop-877399	13	real
gossipcop-877436	177	real
gossipcop-877445	47	real
gossipcop-877451	12	real
gossipcop-877460	34	real
gossipcop-877464	132	real
gossipcop-877468	18	real
gossipcop-877476	6	real
gossipcop-877480	8	real
gossipcop-877484	72	real
gossipcop-877492	45	real
gossipcop-877496	48	real
gossipcop-877500	38	real
gossipcop-877511	31	real
gossipcop-877527	27	real
gossipcop-877531	103	real
gossipcop-877536	88	real
gossipcop-877543	34	real
gossipcop-877549	63	real
gossipcop-877557	67	real
gossipcop-877561	41	real
gossipcop-877562	40	real
gossipcop-877570	50	real
gossipcop-877577	53	real
gossipcop-877595	61	real
gossipcop-877613	475	real
gossipcop-877621	19	real
gossipcop-877635	33	real
gossipcop-877651	71	real
gossipcop-877656	43	real
gossipcop-877658	79	real
gossipcop-877675	54	real
gossipcop-877679	55	real
gossipcop-877687	70	real
gossipcop-877698	67	real
gossipcop-877699	52	real
gossipcop-877704	48	real
gossipcop-877711	64	real
gossipcop-877722	139	real
gossipcop-877731	74	real
gossipcop-877733	8	real
gossipcop-877737	27	real
gossipcop-877745	49	real
gossipcop-877762	15	real
gossipcop-877775	33	real
gossipcop-877779	165	real
gossipcop-877790	45	real
gossipcop-877792	41	real
gossipcop-877799	27	real
gossipcop-877807	53	real
gossipcop-877817	354	real
gossipcop-877823	259	real
gossipcop-877828	29	real
gossipcop-877834	55	real
gossipcop-877847	35	real
gossipcop-877853	145	real
gossipcop-877856	91	real
gossipcop-877863	550	real
gossipcop-877868	11	real
gossipcop-877880	299	real
gossipcop-877884	12	real
gossipcop-877887	33	real
gossipcop-877896	390	real
gossipcop-877904	59	real
gossipcop-877924	21	real
gossipcop-877928	30	real
gossipcop-877936	48	real
gossipcop-877941	198	real
gossipcop-877948	138	real
gossipcop-877953	145	real
gossipcop-877969	92	real
gossipcop-877979	104	real
gossipcop-877980	94	real
gossipcop-877995	54	real
gossipcop-878046	57	real
gossipcop-878049	60	real
gossipcop-878128	839	real
gossipcop-878136	3	real
gossipcop-878151	319	real
gossipcop-878205	96	real
gossipcop-878211	8	real
gossipcop-878229	26	real
gossipcop-878246	29	real
gossipcop-878271	96	real
gossipcop-878318	300	real
gossipcop-878326	217	real
gossipcop-878327	53	real
gossipcop-878331	36	real
gossipcop-878342	50	real
gossipcop-878347	300	real
gossipcop-878351	62	real
gossipcop-878362	38	real
gossipcop-878363	300	real
gossipcop-878369	713	real
gossipcop-878373	23	real
gossipcop-878379	10	real
gossipcop-878391	88	real
gossipcop-878404	61	real
gossipcop-878408	52	real
gossipcop-878409	725	real
gossipcop-878427	8	real
gossipcop-878429	112	real
gossipcop-878441	78	real
gossipcop-878456	300	real
gossipcop-878458	229	real
gossipcop-878459	37	real
gossipcop-878476	11	real
gossipcop-878477	358	real
gossipcop-878490	28	real
gossipcop-878493	5	real
gossipcop-878497	95	real
gossipcop-878517	78	real
gossipcop-878528	65	real
gossipcop-878530	47	real
gossipcop-878531	0	real
gossipcop-878544	23	real
gossipcop-878548	56	real
gossipcop-878549	60	real
gossipcop-878570	3	real
gossipcop-878571	49	real
gossipcop-878576	8	real
gossipcop-878585	8	real
gossipcop-878590	3	real
gossipcop-878591	41	real
gossipcop-878609	66	real
gossipcop-878613	7	real
gossipcop-878617	22	real
gossipcop-878633	204	real
gossipcop-878636	52	real
gossipcop-878643	76	real
gossipcop-878648	252	real
gossipcop-878656	82	real
gossipcop-878660	6	real
gossipcop-878675	56	real
gossipcop-878686	1005	real
gossipcop-878690	17	real
gossipcop-878708	115	real
gossipcop-878712	51	real
gossipcop-878717	52	real
gossipcop-878726	7	real
gossipcop-878728	32	real
gossipcop-878735	31	real
gossipcop-878745	623	real
gossipcop-878750	5	real
gossipcop-878758	16	real
gossipcop-878770	4	real
gossipcop-878772	287	real
gossipcop-878776	26	real
gossipcop-878779	56	real
gossipcop-878786	9	real
gossipcop-878797	44	real
gossipcop-878800	46	real
gossipcop-878822	24	real
gossipcop-878828	70	real
gossipcop-878833	58	real
gossipcop-878840	2	real
gossipcop-878844	9	real
gossipcop-878865	42	real
gossipcop-878869	23	real
gossipcop-878873	7	real
gossipcop-878892	50	real
gossipcop-878893	19	real
gossipcop-878894	46	real
gossipcop-878905	2	real
gossipcop-878913	197	real
gossipcop-878914	9	real
gossipcop-878928	56	real
gossipcop-878932	119	real
gossipcop-878937	22	real
gossipcop-878939	67	real
gossipcop-878950	49	real
gossipcop-878951	150	real
gossipcop-878959	10	real
gossipcop-878960	350	real
gossipcop-878965	40	real
gossipcop-878980	66	real
gossipcop-878984	18	real
gossipcop-878985	80	real
gossipcop-878994	187	real
gossipcop-878998	123	real
gossipcop-879014	10	real
gossipcop-879022	41	real
gossipcop-879027	203	real
gossipcop-879028	14	real
gossipcop-879036	135	real
gossipcop-879037	9	real
gossipcop-879041	7	real
gossipcop-879063	43	real
gossipcop-879069	16	real
gossipcop-879075	40	real
gossipcop-879077	114	real
gossipcop-879128	132	real
gossipcop-879161	2	real
gossipcop-879225	51	real
gossipcop-879285	0	real
gossipcop-879309	14	real
gossipcop-879438	154	real
gossipcop-879442	251	real
gossipcop-879471	35	real
gossipcop-879491	37	real
gossipcop-879495	32	real
gossipcop-879497	40	real
gossipcop-879503	86	real
gossipcop-879504	17	real
gossipcop-879523	41	real
gossipcop-879528	75	real
gossipcop-879534	2	real
gossipcop-879535	27	real
gossipcop-879559	52	real
gossipcop-879567	37	real
gossipcop-879571	75	real
gossipcop-879576	41	real
gossipcop-879577	3	real
gossipcop-879578	62	real
gossipcop-879584	109	real
gossipcop-879591	102	real
gossipcop-879592	80	real
gossipcop-879597	30	real
gossipcop-879604	180	real
gossipcop-879614	184	real
gossipcop-879624	89	real
gossipcop-879631	35	real
gossipcop-879638	31	real
gossipcop-879654	106	real
gossipcop-879655	105	real
gossipcop-879664	89	real
gossipcop-879673	251	real
gossipcop-879674	148	real
gossipcop-879682	61	real
gossipcop-879700	54	real
gossipcop-879701	36	real
gossipcop-879703	62	real
gossipcop-879712	69	real
gossipcop-879720	15	real
gossipcop-879729	93	real
gossipcop-879738	31	real
gossipcop-879739	29	real
gossipcop-879755	60	real
gossipcop-879760	65	real
gossipcop-879773	48	real
gossipcop-879774	18	real
gossipcop-879792	58	real
gossipcop-879793	39	real
gossipcop-879803	50	real
gossipcop-879809	94	real
gossipcop-879817	63	real
gossipcop-879826	164	real
gossipcop-879832	10	real
gossipcop-879843	58	real
gossipcop-879848	172	real
gossipcop-879903	19	real
gossipcop-879989	69	real
gossipcop-879998	54	real
gossipcop-880002	7	real
gossipcop-880013	20	real
gossipcop-880014	39	real
gossipcop-880031	22	real
gossipcop-880032	4	real
gossipcop-880036	46	real
gossipcop-880054	24	real
gossipcop-880055	23	real
gossipcop-880059	74	real
gossipcop-880066	85	real
gossipcop-880076	104	real
gossipcop-880083	53	real
gossipcop-880093	38	real
gossipcop-880094	160	real
gossipcop-880103	4	real
gossipcop-880106	66	real
gossipcop-880118	124	real
gossipcop-880121	17	real
gossipcop-880130	46	real
gossipcop-880147	203	real
gossipcop-880183	3	real
gossipcop-880273	21	real
gossipcop-880277	59	real
gossipcop-880282	32	real
gossipcop-880294	28	real
gossipcop-880299	57	real
gossipcop-880306	81	real
gossipcop-880312	62	real
gossipcop-880319	38	real
gossipcop-880321	0	real
gossipcop-880332	92	real
gossipcop-880340	49	real
gossipcop-880345	29	real
gossipcop-880361	2	real
gossipcop-880363	385	real
gossipcop-880378	439	real
gossipcop-880398	481	real
gossipcop-880399	32	real
gossipcop-880403	87	real
gossipcop-880405	5	real
gossipcop-880407	3	real
gossipcop-880423	60	real
gossipcop-880437	28	real
gossipcop-880443	201	real
gossipcop-880451	77	real
gossipcop-880467	90	real
gossipcop-880486	55	real
gossipcop-880503	13	real
gossipcop-880509	40	real
gossipcop-880510	41	real
gossipcop-880538	60	real
gossipcop-880566	46	real
gossipcop-880641	37	real
gossipcop-880645	6	real
gossipcop-880654	106	real
gossipcop-880655	75	real
gossipcop-880659	0	real
gossipcop-880664	768	real
gossipcop-880665	30	real
gossipcop-880670	47	real
gossipcop-880677	34	real
gossipcop-880678	131	real
gossipcop-880679	108	real
gossipcop-880681	50	real
gossipcop-880682	61	real
gossipcop-880684	83	real
gossipcop-880686	3	real
gossipcop-880690	86	real
gossipcop-880691	25	real
gossipcop-880707	64	real
gossipcop-880714	386	real
gossipcop-880717	42	real
gossipcop-880736	33	real
gossipcop-880747	29	real
gossipcop-880751	64	real
gossipcop-880760	45	real
gossipcop-880776	121	real
gossipcop-880792	68	real
gossipcop-880798	83	real
gossipcop-880808	76	real
gossipcop-880821	31	real
gossipcop-880823	3	real
gossipcop-880832	94	real
gossipcop-880847	23	real
gossipcop-880896	40	real
gossipcop-880908	33	real
gossipcop-880983	66	real
gossipcop-880991	96	real
gossipcop-880998	89	real
gossipcop-880999	121	real
gossipcop-881009	99	real
gossipcop-881018	39	real
gossipcop-881031	55	real
gossipcop-881042	203	real
gossipcop-881046	72	real
gossipcop-881049	47	real
gossipcop-881051	14	real
gossipcop-881071	45	real
gossipcop-881072	9	real
gossipcop-881090	45	real
gossipcop-881094	22	real
gossipcop-881095	179	real
gossipcop-881106	79	real
gossipcop-881107	63	real
gossipcop-881112	51	real
gossipcop-881123	47	real
gossipcop-881134	26	real
gossipcop-881138	92	real
gossipcop-881148	3	real
gossipcop-881149	44	real
gossipcop-881150	0	real
gossipcop-881159	6	real
gossipcop-881161	78	real
gossipcop-881165	1	real
gossipcop-881181	56	real
gossipcop-881186	23	real
gossipcop-881193	141	real
gossipcop-881215	30	real
gossipcop-881216	68	real
gossipcop-881218	1	real
gossipcop-881231	68	real
gossipcop-881235	16	real
gossipcop-881246	3	real
gossipcop-881260	123	real
gossipcop-881264	261	real
gossipcop-881265	30	real
gossipcop-881284	61	real
gossipcop-881292	28	real
gossipcop-881298	155	real
gossipcop-881307	26	real
gossipcop-881311	109	real
gossipcop-881316	120	real
gossipcop-881337	37	real
gossipcop-881342	27	real
gossipcop-881347	0	real
gossipcop-881363	68	real
gossipcop-881364	47	real
gossipcop-881365	12	real
gossipcop-881374	87	real
gossipcop-881382	70	real
gossipcop-881387	123	real
gossipcop-881400	116	real
gossipcop-881411	89	real
gossipcop-881412	50	real
gossipcop-881417	46	real
gossipcop-881422	387	real
gossipcop-881424	61	real
gossipcop-881433	44	real
gossipcop-881437	64	real
gossipcop-881438	1	real
gossipcop-881441	161	real
gossipcop-881461	34	real
gossipcop-881463	112	real
gossipcop-881466	0	real
gossipcop-881467	68	real
gossipcop-881474	94	real
gossipcop-881485	110	real
gossipcop-881487	38	real
gossipcop-881495	190	real
gossipcop-881512	5	real
gossipcop-881516	123	real
gossipcop-881523	25	real
gossipcop-881531	36	real
gossipcop-881535	58	real
gossipcop-881536	55	real
gossipcop-881548	14	real
gossipcop-881554	78	real
gossipcop-881564	67	real
gossipcop-881584	80	real
gossipcop-881585	19	real
gossipcop-881597	882	real
gossipcop-881600	45	real
gossipcop-881601	23	real
gossipcop-881603	105	real
gossipcop-881615	172	real
gossipcop-881622	44	real
gossipcop-881626	72	real
gossipcop-881639	59	real
gossipcop-881640	41	real
gossipcop-881649	29	real
gossipcop-881654	135	real
gossipcop-881664	49	real
gossipcop-881665	65	real
gossipcop-881670	46	real
gossipcop-881674	11	real
gossipcop-881680	2	real
gossipcop-881689	6	real
gossipcop-881696	67	real
gossipcop-881702	42	real
gossipcop-881715	80	real
gossipcop-881716	18	real
gossipcop-881720	19	real
gossipcop-881731	77	real
gossipcop-881733	21	real
gossipcop-881749	40	real
gossipcop-881754	13	real
gossipcop-881755	360	real
gossipcop-881765	99	real
gossipcop-881774	28	real
gossipcop-881781	3	real
gossipcop-881785	48	real
gossipcop-881793	133	real
gossipcop-881815	50	real
gossipcop-881819	30	real
gossipcop-881824	3	real
gossipcop-881832	78	real
gossipcop-881839	58	real
gossipcop-881857	29	real
gossipcop-881861	10	real
gossipcop-881867	30	real
gossipcop-881876	80	real
gossipcop-881880	38	real
gossipcop-881886	53	real
gossipcop-881903	38	real
gossipcop-881904	1	real
gossipcop-881907	56	real
gossipcop-881927	656	real
gossipcop-881932	0	real
gossipcop-881940	41	real
gossipcop-881947	2	real
gossipcop-881950	18	real
gossipcop-881958	59	real
gossipcop-881981	19	real
gossipcop-881985	24	real
gossipcop-881993	58	real
gossipcop-881998	6	real
gossipcop-882010	40	real
gossipcop-882011	24	real
gossipcop-882018	14	real
gossipcop-882057	15	real
gossipcop-882064	22	real
gossipcop-882088	100	real
gossipcop-882101	0	real
gossipcop-882106	23	real
gossipcop-882115	49	real
gossipcop-882119	18	real
gossipcop-882121	35	real
gossipcop-882133	34	real
gossipcop-882134	11	real
gossipcop-882138	37	real
gossipcop-882161	49	real
gossipcop-882164	43	real
gossipcop-882169	62	real
gossipcop-882194	5	real
gossipcop-882200	6	real
gossipcop-882201	6	real
gossipcop-882208	47	real
gossipcop-882209	36	real
gossipcop-882213	63	real
gossipcop-882237	31	real
gossipcop-882239	15	real
gossipcop-882243	3	real
gossipcop-882245	290	real
gossipcop-882247	80	real
gossipcop-882273	48	real
gossipcop-882277	0	real
gossipcop-882282	13	real
gossipcop-882296	51	real
gossipcop-882298	3	real
gossipcop-882299	133	real
gossipcop-882323	56	real
gossipcop-882324	659	real
gossipcop-882328	49	real
gossipcop-882342	17	real
gossipcop-882354	100	real
gossipcop-882361	26	real
gossipcop-882374	139	real
gossipcop-882378	54	real
gossipcop-882379	121	real
gossipcop-882385	154	real
gossipcop-882392	152	real
gossipcop-882402	68	real
gossipcop-882405	5	real
gossipcop-882409	175	real
gossipcop-882419	8	real
gossipcop-882427	211	real
gossipcop-882433	67	real
gossipcop-882434	19	real
gossipcop-882482	87	real
gossipcop-882490	16	real
gossipcop-882535	74	real
gossipcop-882537	144	real
gossipcop-882539	114	real
gossipcop-882556	25	real
gossipcop-882560	15	real
gossipcop-882572	90	real
gossipcop-882573	42	real
gossipcop-882575	56	real
gossipcop-882582	72	real
gossipcop-882599	85	real
gossipcop-882603	68	real
gossipcop-882611	797	real
gossipcop-882619	247	real
gossipcop-882628	34	real
gossipcop-882630	63	real
gossipcop-882641	9	real
gossipcop-882651	53	real
gossipcop-882655	29	real
gossipcop-882656	164	real
gossipcop-882673	57	real
gossipcop-882675	71	real
gossipcop-882676	150	real
gossipcop-882681	7	real
gossipcop-882692	133	real
gossipcop-882693	46	real
gossipcop-882708	36	real
gossipcop-882710	102	real
gossipcop-882712	4	real
gossipcop-882726	26	real
gossipcop-882731	46	real
gossipcop-882749	28	real
gossipcop-882757	23	real
gossipcop-882763	115	real
gossipcop-882768	80	real
gossipcop-882777	63	real
gossipcop-882802	190	real
gossipcop-882879	8	real
gossipcop-882907	99	real
gossipcop-882910	12	real
gossipcop-882919	40	real
gossipcop-882924	126	real
gossipcop-882935	15	real
gossipcop-882941	19	real
gossipcop-882947	2	real
gossipcop-882948	7	real
gossipcop-882950	50	real
gossipcop-882959	48	real
gossipcop-882966	69	real
gossipcop-882968	45	real
gossipcop-882994	64	real
gossipcop-882998	116	real
gossipcop-883003	67	real
gossipcop-883008	35	real
gossipcop-883013	390	real
gossipcop-883017	158	real
gossipcop-883034	33	real
gossipcop-883038	76	real
gossipcop-883055	112	real
gossipcop-883073	33	real
gossipcop-883074	21	real
gossipcop-883079	7	real
gossipcop-883096	6	real
gossipcop-883098	51	real
gossipcop-883103	1424	real
gossipcop-883115	30	real
gossipcop-883128	115	real
gossipcop-883129	26	real
gossipcop-883140	6	real
gossipcop-883144	37	real
gossipcop-883151	33	real
gossipcop-883168	38	real
gossipcop-883173	50	real
gossipcop-883175	206	real
gossipcop-883187	228	real
gossipcop-883193	44	real
gossipcop-883194	192	real
gossipcop-883207	16	real
gossipcop-883215	11	real
gossipcop-883216	117	real
gossipcop-883233	30	real
gossipcop-883234	126	real
gossipcop-883235	1	real
gossipcop-883248	7	real
gossipcop-883263	43	real
gossipcop-883267	67	real
gossipcop-883275	1239	real
gossipcop-883287	40	real
gossipcop-883288	30	real
gossipcop-883295	140	real
gossipcop-883299	1266	real
gossipcop-883300	196	real
gossipcop-883307	33	real
gossipcop-883320	7	real
gossipcop-883321	8	real
gossipcop-883325	61	real
gossipcop-883327	16	real
gossipcop-883338	99	real
gossipcop-883358	67	real
gossipcop-883369	23	real
gossipcop-883373	30	real
gossipcop-883394	112	real
gossipcop-883406	7	real
gossipcop-883407	22	real
gossipcop-883499	135	real
gossipcop-883519	7	real
gossipcop-883523	49	real
gossipcop-883538	44	real
gossipcop-883543	88	real
gossipcop-883545	3	real
gossipcop-883558	121	real
gossipcop-883564	48	real
gossipcop-883565	106	real
gossipcop-883577	53	real
gossipcop-883578	75	real
gossipcop-883584	25	real
gossipcop-883595	69	real
gossipcop-883599	68	real
gossipcop-883606	29	real
gossipcop-883615	168	real
gossipcop-883616	10	real
gossipcop-883621	269	real
gossipcop-883630	119	real
gossipcop-883638	43	real
gossipcop-883652	181	real
gossipcop-883660	44	real
gossipcop-883672	117	real
gossipcop-883695	135	real
gossipcop-883696	38	real
gossipcop-883708	21	real
gossipcop-883710	41	real
gossipcop-883711	36	real
gossipcop-883719	87	real
gossipcop-883739	3	real
gossipcop-883744	3	real
gossipcop-883745	88	real
gossipcop-883748	44	real
gossipcop-883749	13	real
gossipcop-883757	48	real
gossipcop-883762	674	real
gossipcop-883778	9	real
gossipcop-883779	30	real
gossipcop-883793	12	real
gossipcop-883797	24	real
gossipcop-883809	8	real
gossipcop-883814	32	real
gossipcop-883818	38	real
gossipcop-883822	12	real
gossipcop-883827	7	real
gossipcop-883833	0	real
gossipcop-883834	7	real
gossipcop-883854	78	real
gossipcop-883855	15	real
gossipcop-883859	754	real
gossipcop-883865	4	real
gossipcop-883872	69	real
gossipcop-883886	95	real
gossipcop-883891	11	real
gossipcop-883911	30	real
gossipcop-883913	0	real
gossipcop-883919	50	real
gossipcop-883920	6	real
gossipcop-883921	189	real
gossipcop-883926	29	real
gossipcop-883956	54	real
gossipcop-883961	138	real
gossipcop-883964	154	real
gossipcop-883965	190	real
gossipcop-883970	2	real
gossipcop-883973	492	real
gossipcop-883982	34	real
gossipcop-883983	127	real
gossipcop-883985	640	real
gossipcop-883993	101	real
gossipcop-883994	22	real
gossipcop-884026	118	real
gossipcop-884027	92	real
gossipcop-884030	237	real
gossipcop-884057	69	real
gossipcop-884061	104	real
gossipcop-884065	51	real
gossipcop-884076	7	real
gossipcop-884077	49	real
gossipcop-884084	98	real
gossipcop-884093	650	real
gossipcop-884094	32	real
gossipcop-884102	84	real
gossipcop-884110	34	real
gossipcop-884117	29	real
gossipcop-884121	401	real
gossipcop-884123	99	real
gossipcop-884132	53	real
gossipcop-884136	38	real
gossipcop-884152	48	real
gossipcop-884156	887	real
gossipcop-884157	5	real
gossipcop-884168	4	real
gossipcop-884172	69	real
gossipcop-884177	321	real
gossipcop-884185	45	real
gossipcop-884189	103	real
gossipcop-884193	5	real
gossipcop-884202	21	real
gossipcop-884207	55	real
gossipcop-884220	58	real
gossipcop-884236	8	real
gossipcop-884238	43	real
gossipcop-884248	51	real
gossipcop-884251	30	real
gossipcop-884255	41	real
gossipcop-884264	78	real
gossipcop-884271	95	real
gossipcop-884272	28	real
gossipcop-884273	6	real
gossipcop-884290	50	real
gossipcop-884291	1011	real
gossipcop-884295	213	real
gossipcop-884298	132	real
gossipcop-884300	8	real
gossipcop-884312	55	real
gossipcop-884329	51	real
gossipcop-884334	98	real
gossipcop-884335	429	real
gossipcop-884351	410	real
gossipcop-884352	28	real
gossipcop-884359	190	real
gossipcop-884368	467	real
gossipcop-884375	41	real
gossipcop-884380	24	real
gossipcop-884386	139	real
gossipcop-884393	81	real
gossipcop-884397	52	real
gossipcop-884405	55	real
gossipcop-884409	63	real
gossipcop-884410	104	real
gossipcop-884433	66	real
gossipcop-884437	24	real
gossipcop-884442	83	real
gossipcop-884448	22	real
gossipcop-884464	36	real
gossipcop-884472	59	real
gossipcop-884482	59	real
gossipcop-884495	118	real
gossipcop-884496	29	real
gossipcop-884504	570	real
gossipcop-884515	31	real
gossipcop-884516	65	real
gossipcop-884529	26	real
gossipcop-884530	100	real
gossipcop-884532	429	real
gossipcop-884541	5	real
gossipcop-884543	27	real
gossipcop-884550	111	real
gossipcop-884557	116	real
gossipcop-884565	17	real
gossipcop-884569	40	real
gossipcop-884589	400	real
gossipcop-884593	251	real
gossipcop-884599	3	real
gossipcop-884622	36	real
gossipcop-884629	118	real
gossipcop-884630	4	real
gossipcop-884636	53	real
gossipcop-884638	22	real
gossipcop-884661	88	real
gossipcop-884672	124	real
gossipcop-884679	21	real
gossipcop-884680	1956	real
gossipcop-884688	54	real
gossipcop-884689	9	real
gossipcop-884693	47	real
gossipcop-884701	63	real
gossipcop-884707	47	real
gossipcop-884709	55	real
gossipcop-884723	97	real
gossipcop-884729	72	real
gossipcop-884731	92	real
gossipcop-884744	66	real
gossipcop-884750	32	real
gossipcop-884757	52	real
gossipcop-884763	50	real
gossipcop-884766	22	real
gossipcop-884769	38	real
gossipcop-884775	36	real
gossipcop-884782	49	real
gossipcop-884784	43	real
gossipcop-884796	3	real
gossipcop-884801	46	real
gossipcop-884806	29	real
gossipcop-884838	64	real
gossipcop-884839	4	real
gossipcop-884840	78	real
gossipcop-884845	56	real
gossipcop-884846	64	real
gossipcop-884847	9	real
gossipcop-884853	5	real
gossipcop-884864	252	real
gossipcop-884869	75	real
gossipcop-884877	33	real
gossipcop-884881	58	real
gossipcop-884897	3	real
gossipcop-884902	97	real
gossipcop-884905	86	real
gossipcop-884909	2	real
gossipcop-884911	150	real
gossipcop-884916	24	real
gossipcop-884931	41	real
gossipcop-884936	4	real
gossipcop-884937	14	real
gossipcop-884944	66	real
gossipcop-884955	311	real
gossipcop-884976	58	real
gossipcop-884988	7	real
gossipcop-884998	48	real
gossipcop-884999	4	real
gossipcop-885006	44	real
gossipcop-885016	59	real
gossipcop-885022	185	real
gossipcop-885029	100	real
gossipcop-885044	166	real
gossipcop-885056	49	real
gossipcop-885062	55	real
gossipcop-885077	103	real
gossipcop-885083	88	real
gossipcop-885084	83	real
gossipcop-885090	24	real
gossipcop-885096	36	real
gossipcop-885113	24	real
gossipcop-885120	650	real
gossipcop-885121	76	real
gossipcop-885125	871	real
gossipcop-885135	40	real
gossipcop-885136	132	real
gossipcop-885137	131	real
gossipcop-885148	22	real
gossipcop-885154	3	real
gossipcop-885157	30	real
gossipcop-885162	493	real
gossipcop-885167	1	real
gossipcop-885176	101	real
gossipcop-885181	71	real
gossipcop-885194	29	real
gossipcop-885195	7	real
gossipcop-885206	52	real
gossipcop-885207	68	real
gossipcop-885208	43	real
gossipcop-885219	262	real
gossipcop-885230	1	real
gossipcop-885241	48	real
gossipcop-885249	57	real
gossipcop-885250	7	real
gossipcop-885251	47	real
gossipcop-885270	39	real
gossipcop-885271	70	real
gossipcop-885278	88	real
gossipcop-885289	31	real
gossipcop-885290	58	real
gossipcop-885304	129	real
gossipcop-885318	32	real
gossipcop-885325	28	real
gossipcop-885326	91	real
gossipcop-885349	3	real
gossipcop-885351	10	real
gossipcop-885354	45	real
gossipcop-885356	48	real
gossipcop-885357	40	real
gossipcop-885374	80	real
gossipcop-885386	78	real
gossipcop-885387	33	real
gossipcop-885393	160	real
gossipcop-885398	28	real
gossipcop-885406	44	real
gossipcop-885407	92	real
gossipcop-885419	78	real
gossipcop-885421	2	real
gossipcop-885426	31	real
gossipcop-885428	8	real
gossipcop-885436	153	real
gossipcop-885444	160	real
gossipcop-885472	42	real
gossipcop-885488	88	real
gossipcop-885489	11	real
gossipcop-885499	3	real
gossipcop-885510	27	real
gossipcop-885511	71	real
gossipcop-885518	66	real
